ORIGINAL	SEMI-EDITED	DUPLES REMOVED			
$rsmfst_sv.$ffast_enbl	$rsmfst_sv.$ffast_enbl				
$svprg_enb	$svprg_enb				
$rsmprg_sv.$svprg_enble	$rsmprg_sv.$svprg_enble				
$UALRM_SEV[	$UALRM_SEV[]				
$UALRM_MSG[]	$UALRM_MSG[]				
$UALRM_MSG[]	$UALRM_MSG[]				
$UALRM_MSG[]	$UALRM_MSG[]				
$UALRM_MSG[]	$UALRM_MSG[]				
$UALRM_MSG[]	$UALRM_MSG[]				
$UALRM_MSG[]	$UALRM_MSG[]				
$UALRM_MSG[]	$UALRM_MSG[]				
$UALRM_MSG[]	$UALRM_MSG[]				
$UALRM_MSG[]	$UALRM_MSG[]				
$UALRM_MSG[]	$UALRM_MSG[]				
$UALRM_MSG[]	$UALRM_MSG[]				
$UALRM_MSG[]	$UALRM_MSG[]				
$UALRM_MSG[]	$UALRM_MSG[]				
$UALRM_MSG[]	$UALRM_MSG[]				
$UALRM_MSG[]	$UALRM_MSG[]				
$UALRM_MSG[]	$UALRM_MSG[]				
$UALRM_MSG[]	$UALRM_MSG[]				
$UALRM_MSG[]	$UALRM_MSG[]				
$UALRM_MSG[]	$UALRM_MSG[]				
$UALRM_MSG[]	$UALRM_MSG[]				
$UALRM_MSG[]	$UALRM_MSG[]				
$UALRM_MSG[]	$UALRM_MSG[]				
$UALRM_MSG[]	$UALRM_MSG[]				
$UALRM_MSG[]	$UALRM_MSG[]				
$UALRM_MSG[]	$UALRM_MSG[]				
$UALRM_MSG[]	$UALRM_MSG[]				
$UALRM_MSG[]	$UALRM_MSG[]				
$UALRM_MSG[]	$UALRM_MSG[]				
$UALRM_MSG[]	$UALRM_MSG[]				
$UALRM_MSG[]	$UALRM_MSG[]				
$UALRM_MSG[]	$UALRM_MSG[]				
$UALRM_MSG[]	$UALRM_MSG[]				
$UALRM_MSG[]	$UALRM_MSG[]				
$UALRM_MSG[]	$UALRM_MSG[]				
$UALRM_MSG[]	$UALRM_MSG[]				
$UALRM_MSG[]	$UALRM_MSG[]				
$UALRM_MSG[]	$UALRM_MSG[]				
$UALRM_MSG[]	$UALRM_MSG[]				
$UALRM_MSG[]	$UALRM_MSG[]				
$UALRM_MSG[]	$UALRM_MSG[]				
$UALRM_MSG[]	$UALRM_MSG[]				
$UALRM_MSG[]	$UALRM_MSG[]				
$UALRM_MSG[]	$UALRM_MSG[]				
$UALRM_MSG[]	$UALRM_MSG[]				
$UALRM_MSG[]	$UALRM_MSG[]				
$UALRM_MSG[]	$UALRM_MSG[]				
$UALRM_MSG[]	$UALRM_MSG[]				
$UALRM_MSG[]	$UALRM_MSG[]				
$UALRM_MSG[]	$UALRM_MSG[]				
$UALRM_MSG[]	$UALRM_MSG[]				
$UALRM_MSG[]	$UALRM_MSG[]				
$UALRM_MSG[]	$UALRM_MSG[]				
$UALRM_MSG[]	$UALRM_MSG[]				
$UALRM_MSG[]	$UALRM_MSG[]				
$UALRM_MSG[]	$UALRM_MSG[]				
$UALRM_MSG[]	$UALRM_MSG[]				
$UALRM_MSG[]	$UALRM_MSG[]				
$UALRM_MSG[]	$UALRM_MSG[]				
$UALRM_MSG[]	$UALRM_MSG[]				
$UALRM_MSG[]	$UALRM_MSG[]				
$UALRM_MSG[]	$UALRM_MSG[]				
$RSMFST_SV.$FFAST_ENBL	$RSMFST_SV.$FFAST_ENBL				
$RSMFST_SV.$FFAST_DO.$PORT_NUM	$RSMFST_SV.$FFAST_DO.$PORT_NUM				
$RSMPRG_SV.$SVPRG_ENBLE	$RSMPRG_SV.$SVPRG_ENBLE				
$SVPRG_ENB	$SVPRG_ENB				
$UALRM_MSG[]	$UALRM_MSG[]				
$UALRM_SEV[]	$UALRM_SEV[]				
$UALRM_MSG[]	$UALRM_MSG[]				
$UALRM_SEV[]	$UALRM_SEV[]				
$UALRM_MSG[]	$UALRM_MSG[]				
$UALRM_SEV[]	$UALRM_SEV[]				
$UALRM_MSG[]	$UALRM_MSG[]				
$UALRM_SEV[]	$UALRM_SEV[]				
$UALRM_MSG[]	$UALRM_MSG[]				
$UALRM_SEV[]	$UALRM_SEV[]				
$UALRM_MSG[]	$UALRM_MSG[]				
$UALRM_SEV[]	$UALRM_SEV[]				
$UALRM_MSG[]	$UALRM_MSG[]				
$UALRM_SEV[]	$UALRM_SEV[]				
$UALRM_MSG[]	$UALRM_MSG[]				
$UALRM_SEV[]	$UALRM_SEV[]				
$UALRM_MSG[]	$UALRM_MSG[]				
$UALRM_SEV[]	$UALRM_SEV[]				
$UALRM_MSG[]	$UALRM_MSG[]				
$UALRM_SEV[]	$UALRM_SEV[]				
$UALRM_MSG[]	$UALRM_MSG[]				
$UALRM_SEV[]	$UALRM_SEV[]				
$UALRM_MSG[]	$UALRM_MSG[]				
$UALRM_SEV[]	$UALRM_SEV[]				
$UALRM_MSG[]	$UALRM_MSG[]				
$UALRM_SEV[]	$UALRM_SEV[]				
$UALRM_MSG[]	$UALRM_MSG[]				
$UALRM_SEV[]	$UALRM_SEV[]				
$UALRM_MSG[]	$UALRM_MSG[]				
$UALRM_SEV[]	$UALRM_SEV[]				
$UALRM_MSG[]	$UALRM_MSG[]				
$UALRM_SEV[]	$UALRM_SEV[]				
$MIX_BG[].$PROG_NAME	$MIX_BG[].$PROG_NAME				
$MIX_BG[].$MODE	$MIX_BG[].$MODE				
$MIX_BG[].$STATUS	$MIX_BG[].$STATUS				
$macrotable[].$macro_name	$macrotable[].$macro_name				
$macrotable[].$prog_name	$macrotable[].$prog_name				
$macrotable[].$assign_type	$macrotable[].$assign_type				
$macrotable[].$assign_id	$macrotable[].$assign_id				
$macrotable[].$macro_name	$macrotable[].$macro_name				
$macrotable[].$prog_name	$macrotable[].$prog_name				
$macrotable[].$assign_type	$macrotable[].$assign_type				
$macrotable[].$assign_id	$macrotable[].$assign_id				
$thrsditable[	$thrsditable[].$thr_enb				
$thr_enb	$thr_enb				
$thrsditable[	$thrsditable[].$di_no				
$di_no	$di_no				
$thrsditable[	$thrsditable[].$do_no				
$do_no	$do_no				
$RSMFST_SV.$FFAST_ENBL	$RSMFST_SV.$FFAST_ENBL				
$RSMFST_SV.$FFAST_DO.$PORT_NUM	$RSMFST_SV.$FFAST_DO.$PORT_NUM				
$RSMPRG_SV.$SVPRG_ENBLE	$RSMPRG_SV.$SVPRG_ENBLE				
$SVPRG_ENB	$SVPRG_ENB				
$UALRM_MSG[]	$UALRM_MSG[]				
$UALRM_SEV[]	$UALRM_SEV[]				
$UALRM_MSG[]	$UALRM_MSG[]				
$UALRM_SEV[]	$UALRM_SEV[]				
$UALRM_MSG[]	$UALRM_MSG[]				
$UALRM_SEV[]	$UALRM_SEV[]				
$UALRM_MSG[]	$UALRM_MSG[]				
$UALRM_SEV[]	$UALRM_SEV[]				
$UALRM_MSG[]	$UALRM_MSG[]				
$UALRM_SEV[]	$UALRM_SEV[]				
$UALRM_MSG[]	$UALRM_MSG[]				
$UALRM_SEV[]	$UALRM_SEV[]				
$UALRM_MSG[]	$UALRM_MSG[]				
$UALRM_SEV[]	$UALRM_SEV[]				
$UALRM_MSG[]	$UALRM_MSG[]				
$UALRM_SEV[]	$UALRM_SEV[]				
$UALRM_MSG[]	$UALRM_MSG[]				
$UALRM_SEV[]	$UALRM_SEV[]				
$UALRM_MSG[]	$UALRM_MSG[]				
$UALRM_SEV[]	$UALRM_SEV[]				
$UALRM_MSG[]	$UALRM_MSG[]				
$UALRM_SEV[]	$UALRM_SEV[]				
$UALRM_MSG[]	$UALRM_MSG[]				
$UALRM_SEV[]	$UALRM_SEV[]				
$UALRM_MSG[]	$UALRM_MSG[]				
$UALRM_SEV[]	$UALRM_SEV[]				
$UALRM_MSG[]	$UALRM_MSG[]				
$UALRM_SEV[]	$UALRM_SEV[]				
$UALRM_MSG[]	$UALRM_MSG[]				
$UALRM_SEV[]	$UALRM_SEV[]				
$UALRM_MSG[]	$UALRM_MSG[]				
$UALRM_SEV[]	$UALRM_SEV[]				
$MIX_BG[].$PROG_NAME	$MIX_BG[].$PROG_NAME				
$MIX_BG[].$MODE	$MIX_BG[].$MODE				
$MIX_BG[].$STATUS	$MIX_BG[].$STATUS				
$macrotable[].$macro_name	$macrotable[].$macro_name				
$macrotable[].$prog_name	$macrotable[].$prog_name				
$macrotable[].$assign_type	$macrotable[].$assign_type				
$macrotable[].$assign_id	$macrotable[].$assign_id				
$macrotable[].$macro_name	$macrotable[].$macro_name				
$macrotable[].$prog_name	$macrotable[].$prog_name				
$macrotable[].$assign_type	$macrotable[].$assign_type				
$macrotable[].$assign_id	$macrotable[].$assign_id				
$macrotable[].$macro_name	$macrotable[].$macro_name				
$macrotable[].$prog_name	$macrotable[].$prog_name				
$macrotable[].$assign_type	$macrotable[].$assign_type				
$macrotable[].$assign_id	$macrotable[].$assign_id				
$macrotable[].$macro_name	$macrotable[].$macro_name				
$macrotable[].$prog_name	$macrotable[].$prog_name				
$macrotable[].$assign_type	$macrotable[].$assign_type				
$macrotable[].$assign_id	$macrotable[].$assign_id				
$macrotable[].$macro_name	$macrotable[].$macro_name				
$macrotable[].$prog_name	$macrotable[].$prog_name				
$macrotable[].$assign_type	$macrotable[].$assign_type				
$macrotable[].$assign_id	$macrotable[].$assign_id				
$macrotable[].$macro_name	$macrotable[].$macro_name				
$macrotable[].$prog_name	$macrotable[].$prog_name				
$macrotable[].$assign_type	$macrotable[].$assign_type				
$macrotable[].$assign_id	$macrotable[].$assign_id				
$macrotable[].$macro_name	$macrotable[].$macro_name				
$macrotable[].$prog_name	$macrotable[].$prog_name				
$macrotable[].$assign_type	$macrotable[].$assign_type				
$macrotable[].$assign_id	$macrotable[].$assign_id				
$macrotable[].$macro_name	$macrotable[].$macro_name				
$macrotable[].$prog_name	$macrotable[].$prog_name				
$macrotable[].$assign_type	$macrotable[].$assign_type				
$macrotable[].$assign_id	$macrotable[].$assign_id				
$macrotable[].$macro_name	$macrotable[].$macro_name				
$macrotable[].$prog_name	$macrotable[].$prog_name				
$macrotable[].$assign_type	$macrotable[].$assign_type				
$macrotable[].$assign_id	$macrotable[].$assign_id				
$macrotable[].$macro_name	$macrotable[].$macro_name				
$macrotable[].$prog_name	$macrotable[].$prog_name				
$macrotable[].$assign_type	$macrotable[].$assign_type				
$macrotable[].$assign_id	$macrotable[].$assign_id				
$macrotable[].$macro_name	$macrotable[].$macro_name				
$macrotable[].$prog_name	$macrotable[].$prog_name				
$macrotable[].$assign_type	$macrotable[].$assign_type				
$macrotable[].$assign_id	$macrotable[].$assign_id				
$thrsditable[	$REFPOS1[].$DOUT_INDX				
$thr_enb	$thr_enb				
$thrsditable[	$REFPOS1[].$COMMENT				
$di_no	$di_no				
$thrsditable[	$REFPOS1[].$HOMEPOS				
$do_no	$do_no				
$MAX_DIG_PRT	$MAX_DIG_PRT				
$MAX_DIG_PRT	$MAX_DIG_PRT				
$MIX_MKR[].$LINE_SIZE	$MIX_MKR[].$LINE_SIZE				
$MIX_MKR[].$LINE[]	$MIX_MKR[].$LINE[]				
$MIX_MKR[].$LINE[]	$MIX_MKR[].$LINE[]				
$MIX_MKR[].$LINE[]	$MIX_MKR[].$LINE[]				
$MIX_MKR[].$LINE[]	$MIX_MKR[].$LINE[]				
$MIX_MKR[].$LINE[]	$MIX_MKR[].$LINE[]				
$MIX_MKR[].$LINE[]	$MIX_MKR[].$LINE[]				
$MIX_MKR[].$LINE[]	$MIX_MKR[].$LINE[]				
$MIX_MKR[].$LINE[]	$MIX_MKR[].$LINE[]				
$MIX_MKR[].$LINE[]	$MIX_MKR[].$LINE[]				
$MIX_MKR[].$LINE[]	$MIX_MKR[].$LINE[]				
$MIX_MKR[].$LINE[]	$MIX_MKR[].$LINE[]				
$MIX_MKR[].$LINE[]	$MIX_MKR[].$LINE[]				
$MIX_MKR[].$LINE[]	$MIX_MKR[].$LINE[]				
$MIX_MKR[].$LINE[]	$MIX_MKR[].$LINE[]				
$MIX_MKR[].$LINE[]	$MIX_MKR[].$LINE[]				
$MIX_MKR[].$LINE[]	$MIX_MKR[].$LINE[]				
$MIX_MKR[].$LINE[]	$MIX_MKR[].$LINE[]				
$MIX_MKR[].$LINE[]	$MIX_MKR[].$LINE[]				
$MIX_MKR[].$LINE[]	$MIX_MKR[].$LINE[]				
$MIX_MKR[].$LINE[]	$MIX_MKR[].$LINE[]				
$MIX_MKR[].$LINE[]	$MIX_MKR[].$LINE[]				
$MIX_MKR[].$LINE[]	$MIX_MKR[].$LINE[]				
$MIX_MKR[].$LINE[]	$MIX_MKR[].$LINE[]				
$MIX_MKR[].$LINE[]	$MIX_MKR[].$LINE[]				
$MIX_MKR[].$LINE[]	$MIX_MKR[].$LINE[]				
$MIX_MKR[].$LINE[]	$MIX_MKR[].$LINE[]				
$MIX_MKR[].$LINE[]	$MIX_MKR[].$LINE[]				
$MIX_MKR[].$LINE[]	$MIX_MKR[].$LINE[]				
$MIX_MKR[].$LINE[]	$MIX_MKR[].$LINE[]				
$MIX_MKR[].$LINE[]	$MIX_MKR[].$LINE[]				
$MIX_MKR[].$LINE_SIZE	$MIX_MKR[].$LINE_SIZE				
$MIX_MKR[].$LINE[]	$MIX_MKR[].$LINE[]				
$MIX_MKR[].$LINE[]	$MIX_MKR[].$LINE[]				
$MIX_MKR[].$LINE[]	$MIX_MKR[].$LINE[]				
$MIX_MKR[].$LINE[]	$MIX_MKR[].$LINE[]				
$MIX_MKR[].$LINE[]	$MIX_MKR[].$LINE[]				
$MIX_MKR[].$LINE[]	$MIX_MKR[].$LINE[]				
$MIX_MKR[].$LINE[]	$MIX_MKR[].$LINE[]				
$MIX_MKR[].$LINE[]	$MIX_MKR[].$LINE[]				
$MIX_MKR[].$LINE[]	$MIX_MKR[].$LINE[]				
$MIX_MKR[].$LINE[]	$MIX_MKR[].$LINE[]				
$MIX_MKR[].$LINE[]	$MIX_MKR[].$LINE[]				
$MIX_MKR[].$LINE[]	$MIX_MKR[].$LINE[]				
$MIX_MKR[].$LINE[]	$MIX_MKR[].$LINE[]				
$MIX_MKR[].$LINE[]	$MIX_MKR[].$LINE[]				
$MIX_MKR[].$LINE[]	$MIX_MKR[].$LINE[]				
$MIX_MKR[].$LINE[]	$MIX_MKR[].$LINE[]				
$MIX_MKR[].$LINE[]	$MIX_MKR[].$LINE[]				
$MIX_MKR[].$LINE[]	$MIX_MKR[].$LINE[]				
$MIX_MKR[].$LINE[]	$MIX_MKR[].$LINE[]				
$MIX_MKR[].$LINE[]	$MIX_MKR[].$LINE[]				
$MIX_MKR[].$LINE[]	$MIX_MKR[].$LINE[]				
$MIX_MKR[].$LINE[]	$MIX_MKR[].$LINE[]				
$MIX_MKR[].$LINE[]	$MIX_MKR[].$LINE[]				
$MIX_MKR[].$LINE[]	$MIX_MKR[].$LINE[]				
$MIX_MKR[].$LINE[]	$MIX_MKR[].$LINE[]				
$MIX_MKR[].$LINE[]	$MIX_MKR[].$LINE[]				
$MIX_MKR[].$LINE[]	$MIX_MKR[].$LINE[]				
$MIX_MKR[].$LINE[]	$MIX_MKR[].$LINE[]				
$MIX_MKR[].$LINE[]	$MIX_MKR[].$LINE[]				
$MIX_MKR[].$LINE[]	$MIX_MKR[].$LINE[]				
$MIX_MKR[].$LINE_SIZE	$MIX_MKR[].$LINE_SIZE				
$MIX_MKR[].$LINE[]	$MIX_MKR[].$LINE[]				
$MIX_MKR[].$LINE[]	$MIX_MKR[].$LINE[]				
$MIX_MKR[].$LINE[]	$MIX_MKR[].$LINE[]				
$MIX_MKR[].$LINE[]	$MIX_MKR[].$LINE[]				
$MIX_MKR[].$LINE[]	$MIX_MKR[].$LINE[]				
$MIX_MKR[].$LINE[]	$MIX_MKR[].$LINE[]				
$MIX_MKR[].$LINE[]	$MIX_MKR[].$LINE[]				
$MIX_MKR[].$LINE[]	$MIX_MKR[].$LINE[]				
$MIX_MKR[].$LINE[]	$MIX_MKR[].$LINE[]				
$MIX_MKR[].$LINE[]	$MIX_MKR[].$LINE[]				
$MIX_MKR[].$LINE[]	$MIX_MKR[].$LINE[]				
$MIX_MKR[].$LINE[]	$MIX_MKR[].$LINE[]				
$MIX_MKR[].$LINE[]	$MIX_MKR[].$LINE[]				
$MIX_MKR[].$LINE[]	$MIX_MKR[].$LINE[]				
$MIX_MKR[].$LINE[]	$MIX_MKR[].$LINE[]				
$MIX_MKR[].$LINE[]	$MIX_MKR[].$LINE[]				
$MIX_MKR[].$LINE[]	$MIX_MKR[].$LINE[]				
$MIX_MKR[].$LINE[]	$MIX_MKR[].$LINE[]				
$MIX_MKR[].$LINE[]	$MIX_MKR[].$LINE[]				
$MIX_MKR[].$LINE[]	$MIX_MKR[].$LINE[]				
$MIX_MKR[].$LINE[]	$MIX_MKR[].$LINE[]				
$MIX_MKR[].$LINE[]	$MIX_MKR[].$LINE[]				
$MIX_MKR[].$LINE[]	$MIX_MKR[].$LINE[]				
$MIX_MKR[].$LINE[]	$MIX_MKR[].$LINE[]				
$MIX_MKR[].$LINE[]	$MIX_MKR[].$LINE[]				
$MIX_MKR[].$LINE[]	$MIX_MKR[].$LINE[]				
$MIX_MKR[].$LINE[]	$MIX_MKR[].$LINE[]				
$MIX_MKR[].$LINE[]	$MIX_MKR[].$LINE[]				
$MIX_MKR[].$LINE[]	$MIX_MKR[].$LINE[]				
$MIX_MKR[].$LINE[]	$MIX_MKR[].$LINE[]				
$MIX_MKR[].$LINE_SIZE	$MIX_MKR[].$LINE_SIZE				
$MIX_MKR[].$LINE[]	$MIX_MKR[].$LINE[]				
$MIX_MKR[].$LINE[]	$MIX_MKR[].$LINE[]				
$MIX_MKR[].$LINE[]	$MIX_MKR[].$LINE[]				
$MIX_MKR[].$LINE[]	$MIX_MKR[].$LINE[]				
$MIX_MKR[].$LINE[]	$MIX_MKR[].$LINE[]				
$MIX_MKR[].$LINE[]	$MIX_MKR[].$LINE[]				
$MIX_MKR[].$LINE[]	$MIX_MKR[].$LINE[]				
$MIX_MKR[].$LINE[]	$MIX_MKR[].$LINE[]				
$MIX_MKR[].$LINE[]	$MIX_MKR[].$LINE[]				
$MIX_MKR[].$LINE[]	$MIX_MKR[].$LINE[]				
$MIX_MKR[].$LINE[]	$MIX_MKR[].$LINE[]				
$MIX_MKR[].$LINE[]	$MIX_MKR[].$LINE[]				
$MIX_MKR[].$LINE[]	$MIX_MKR[].$LINE[]				
$MIX_MKR[].$LINE[]	$MIX_MKR[].$LINE[]				
$MIX_MKR[].$LINE[]	$MIX_MKR[].$LINE[]				
$MIX_MKR[].$LINE[]	$MIX_MKR[].$LINE[]				
$MIX_MKR[].$LINE[]	$MIX_MKR[].$LINE[]				
$MIX_MKR[].$LINE[]	$MIX_MKR[].$LINE[]				
$MIX_MKR[].$LINE[]	$MIX_MKR[].$LINE[]				
$MIX_MKR[].$LINE[]	$MIX_MKR[].$LINE[]				
$MIX_MKR[].$LINE[]	$MIX_MKR[].$LINE[]				
$MIX_MKR[].$LINE[]	$MIX_MKR[].$LINE[]				
$MIX_MKR[].$LINE[]	$MIX_MKR[].$LINE[]				
$MIX_MKR[].$LINE[]	$MIX_MKR[].$LINE[]				
$MIX_MKR[].$LINE[]	$MIX_MKR[].$LINE[]				
$MIX_MKR[].$LINE[]	$MIX_MKR[].$LINE[]				
$MIX_MKR[].$LINE[]	$MIX_MKR[].$LINE[]				
$MIX_MKR[].$LINE[]	$MIX_MKR[].$LINE[]				
$MIX_MKR[].$LINE[]	$MIX_MKR[].$LINE[]				
$MIX_MKR[].$LINE[]	$MIX_MKR[].$LINE[]				
$MIX_LOGIC.$USE_MKR	$MIX_LOGIC.$USE_MKR				
$MIX_LOGIC.$NUM_MKR	$MIX_LOGIC.$NUM_MKR				
$MIX_LOGIC.$NUM_MKR	$MIX_LOGIC.$NUM_MKR				
$MACROTABLE[].$SYS_LEV_MSK	$MACROTABLE[].$SYS_LEV_MSK				
$MACROTABLE[].$SYS_LEV_MSK	$MACROTABLE[].$SYS_LEV_MSK				
$MACROTABLE[].$SYS_LEV_MSK	$MACROTABLE[].$SYS_LEV_MSK				
$MACROTABLE[].$SYS_LEV_MSK	$MACROTABLE[].$SYS_LEV_MSK				
$MACROTABLE[].$SYS_LEV_MSK	$MACROTABLE[].$SYS_LEV_MSK				
$MACROTABLE[].$SYS_LEV_MSK	$MACROTABLE[].$SYS_LEV_MSK				
$MACROTABLE[].$SYS_LEV_MSK	$MACROTABLE[].$SYS_LEV_MSK				
$MACROTABLE[].$SYS_LEV_MSK	$MACROTABLE[].$SYS_LEV_MSK				
$MACROTABLE[].$SYS_LEV_MSK	$MACROTABLE[].$SYS_LEV_MSK				
$MACROTABLE[].$SYS_LEV_MSK	$MACROTABLE[].$SYS_LEV_MSK				
$MACROTABLE[].$SYS_LEV_MSK	$MACROTABLE[].$SYS_LEV_MSK				
$MACROTABLE[].$SYS_LEV_MSK	$MACROTABLE[].$SYS_LEV_MSK				
$MACROTABLE[].$SYS_LEV_MSK	$MACROTABLE[].$SYS_LEV_MSK				
$MACROTABLE[].$SYS_LEV_MSK	$MACROTABLE[].$SYS_LEV_MSK				
$MACROTABLE[].$SYS_LEV_MSK	$MACROTABLE[].$SYS_LEV_MSK				
$MACROTABLE[].$SYS_LEV_MSK	$MACROTABLE[].$SYS_LEV_MSK				
$MACROTABLE[].$SYS_LEV_MSK	$MACROTABLE[].$SYS_LEV_MSK				
$MACROTABLE[].$SYS_LEV_MSK	$MACROTABLE[].$SYS_LEV_MSK				
$MACROTABLE[].$SYS_LEV_MSK	$MACROTABLE[].$SYS_LEV_MSK				
$MACROTABLE[].$SYS_LEV_MSK	$MACROTABLE[].$SYS_LEV_MSK				
$MACROTABLE[].$SYS_LEV_MSK	$MACROTABLE[].$SYS_LEV_MSK				
$MACROTABLE[].$SYS_LEV_MSK	$MACROTABLE[].$SYS_LEV_MSK				
$ap_selap[]	$ap_selap[]				
$UI_TOPMENU[].$TEXT[]	$UI_TOPMENU[].$TEXT[]				
$UI_TOPMENU[].$ICON[]	$UI_TOPMENU[].$ICON[]				
$UI_TOPMENU[].$URL[]	$UI_TOPMENU[].$URL[]				
$style_comnt[]	$style_comnt[]				
$style_name[]	$style_name[]				
$style_enab[]	$style_enab[]				
$MIX_BG[].$PROG_NAME	$MIX_BG[].$PROG_NAME				
$MIX_BG[].$MODE	$MIX_BG[].$MODE				
$MIX_BG[].$STATUS	$MIX_BG[].$STATUS				
$TX_SCREEN[].$DESTINATION	$TX_SCREEN[].$DESTINATION				
$TX_SCREEN[].$SCREEN_NAME	$TX_SCREEN[].$SCREEN_NAME				
$UI_CONFIG.$MENU_FAVS[]	$UI_CONFIG.$MENU_FAVS[]				
$ap_selap[]	$ap_selap[]				
$ap_selap[]	$ap_selap[]				
$ap_selap[]	$ap_selap[]				
$style_count	$style_count				
$SLSETUP[].NUMBER_GUNS	$SLSETUP[].NUMBER_GUNS				
$pmc_if[	$pmc_if[].$pmc_no				
$pmc_no	$pmc_no				
$pmc_if[	$pmc_if[].$pmc_char				
$pmc_char	$pmc_char				
$pmc_if[	$pmc_if[].$pmc_addr				
$pmc_addr	$pmc_addr				
$pmc_if[	$pmc_if[].$pmc_size				
$pmc_size	$pmc_size				
$pmc_if[	$pmc_if[].$io_type				
$io_type	$io_type				
$pmc_if[	$pmc_if[].$io_idx				
$io_idx	$io_idx				
$SYS_CONFIG.$STARTMD	$SYS_CONFIG.$STARTMD				
$SLCELLIO[].DI_CONT_WETT	$SLCELLIO[].DI_CONT_WETT				
$SLCELLIO[].DI_CONT_WETI	$SLCELLIO[].DI_CONT_WETI				
$SLCELLIO[].DI_CONT_DRYT	$SLCELLIO[].DI_CONT_DRYT				
$SLCELLIO[].DI_CONT_DRYI	$SLCELLIO[].DI_CONT_DRYI				
$SLCELLIO[].DI_RSM_PROGT	$SLCELLIO[].DI_RSM_PROGT				
$SLCELLIO[].DI_RSM_PROGI	$SLCELLIO[].DI_RSM_PROGI				
$PRMPDSPOUT	$PRMPDSPOUT				
$SLCELLIO[].DO_WAIT_PLCT	$SLCELLIO[].DO_WAIT_PLCT				
$SLCELLIO[].DO_WAIT_PLCI	$SLCELLIO[].DO_WAIT_PLCI				
$SLCELLIO[].DO_SPARE5T	$SLCELLIO[].DO_SPARE5T				
$SLCELLIO[].DO_SPARE5I	$SLCELLIO[].DO_SPARE5I				
$REFPOS1[].$DOUT_INDX	$REFPOS1[].$DOUT_INDX				
$REFPOS1[].$COMMENT	$REFPOS1[].$COMMENT				
$REFPOS1[].$PERCHTOL[]	$REFPOS1[].$PERCHTOL[]				
$REFPOS1[].$HOMEPOS	$REFPOS1[].$HOMEPOS				
$REFPOS1[].$DOUT_INDX	$REFPOS1[].$DOUT_INDX				
$REFPOS1[].$COMMENT	$REFPOS1[].$COMMENT				
$REFPOS1[].$PERCHTOL[]	$REFPOS1[].$PERCHTOL[]				
$REFPOS1[].$HOMEPOS	$REFPOS1[].$HOMEPOS				
$REFPOS1[].$DOUT_INDX	$REFPOS1[].$DOUT_INDX				
$REFPOS1[].$COMMENT	$REFPOS1[].$COMMENT				
$REFPOS1[].$PERCHTOL[]	$REFPOS1[].$PERCHTOL[]				
$REFPOS1[].$HOMEPOS	$REFPOS1[].$HOMEPOS				
$REFPOS1[].$DOUT_INDX	$REFPOS1[].$DOUT_INDX				
$REFPOS1[].$COMMENT	$REFPOS1[].$COMMENT				
$REFPOS1[].$PERCHTOL[]	$REFPOS1[].$PERCHTOL[]				
$REFPOS1[].$HOMEPOS	$REFPOS1[].$HOMEPOS				
$REFPOS1[].$DOUT_INDX	$REFPOS1[].$DOUT_INDX				
$REFPOS1[].$COMMENT	$REFPOS1[].$COMMENT				
$REFPOS1[].$PERCHTOL[]	$REFPOS1[].$PERCHTOL[]				
$REFPOS1[].$HOMEPOS	$REFPOS1[].$HOMEPOS				
$REFPOS1[].$DOUT_INDX	$REFPOS1[].$DOUT_INDX				
$REFPOS1[].$COMMENT	$REFPOS1[].$COMMENT				
$REFPOS1[].$PERCHTOL[]	$REFPOS1[].$PERCHTOL[]				
$REFPOS1[].$HOMEPOS	$REFPOS1[].$HOMEPOS				
$STYLE_COUNT	$STYLE_COUNT				
$STYLE_NAME[	$STYLE_NAME[]				
$STYLE_COMNT[	$STYLE_COMNT[]				
$STYLE_NAME[]	$STYLE_NAME[]				
$STYLE_COMNT[]	$STYLE_COMNT[]				
$STYLE_COMNT[]	$STYLE_COMNT[]				
$STYLE_COMNT[]	$STYLE_COMNT[]				
$STYLE_COMNT[]	$STYLE_COMNT[]				
$STYLE_COMNT[]	$STYLE_COMNT[]				
$STYLE_COMNT[]	$STYLE_COMNT[]				
$STYLE_COMNT[]	$STYLE_COMNT[]				
$STYLE_ENAB[] = TRUE;  $STYLE_COMNT[] = 	$STYLE_ENAB[] 				
$STYLE_NAME[] = 	$STYLE_NAME[] 				
$STYLE_ENAB[] = FALSE; $STYLE_COMNT[] = 	$STYLE_COMNT[] 				
$STYLE_NAME[] = 					
$STYLE_ENAB[] = FALSE; $STYLE_COMNT[] = 	$STYLE_ENAB[] = FALSE; $STYLE_COMNT[] = 				
$STYLE_NAME[] = 	$STYLE_NAME[] = 				
$STYLE_ENAB[] = FALSE; $STYLE_COMNT[] = 	$STYLE_ENAB[] = FALSE; $STYLE_COMNT[] = 				
$STYLE_NAME[] = 	$STYLE_NAME[] = 				
$STYLE_ENAB[] = FALSE; $STYLE_COMNT[] = 	$STYLE_ENAB[] = FALSE; $STYLE_COMNT[] = 				
$STYLE_NAME[] = 	$STYLE_NAME[] = 				
$STYLE_ENAB[] = FALSE; $STYLE_COMNT[] = 	$STYLE_ENAB[] = FALSE; $STYLE_COMNT[] = 				
$STYLE_NAME[] = 	$STYLE_NAME[] = 				
